"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"16079","1","10","71","0","2016","A","",13,71,3435213,0,0,929,48327,"",5.07,0.79,0.64,0.00,0.00,0.81,0.81,"",0,0.0,7,10.9,-29347,-0.8,0,0.0,0,0.0,-109,-10.5,-5666,-10.5
"16079","2","10","71","0","2016","A","",15,86,5893875,0,0,1322,68733,"",5.10,0.58,0.91,0.00,0.00,1.57,1.57,"",0,0.0,-5,-5.5,-281955,-4.6,0,0.0,0,0.0,14,1.1,742,1.1
"16079","3","10","71","0","2016","A","",32,705,20993170,695139,3663,573,29788,"",4.45,1.56,1.25,0.53,0.49,0.80,0.80,"",-1,-3.0,-20,-2.8,-338058,-1.6,-1881,-0.3,-677,-15.6,8,1.4,383,1.3
"16079","5","10","71","0","2016","A","",354,3721,157501414,95648856,1300931,814,42333,"",0.88,0.96,0.99,1.01,1.00,1.04,1.03,"",3,0.9,12,0.3,-9813964,-5.9,-215933,-0.2,-148439,-10.2,-53,-6.1,-2776,-6.2
"16081","0","10","70","0","2016","A","",493,3050,100380410,58204498,768896,633,32916,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",10,2.1,72,2.4,5436735,5.7,2655400,4.8,-25742,-3.2,20,3.3,1032,3.2
"16081","1","10","71","0","2016","A","",8,42,2174122,0,0,990,51459,"",2.61,0.70,0.75,0.00,0.00,1.07,1.07,"",0,0.0,2,5.0,57139,2.7,0,0.0,0,0.0,-30,-2.9,-1576,-3.0
"16081","2","10","71","0","2016","A","",4,16,339355,0,0,402,20883,"",1.14,0.16,0.10,0.00,0.00,0.60,0.60,"",0,0.0,0,0.0,14225,4.4,0,0.0,0,0.0,19,5.0,977,4.9
"16081","3","10","71","0","2016","A","",21,412,14570899,81582,346,681,35388,"",2.44,1.37,1.63,0.10,0.08,1.19,1.19,"",0,0.0,23,5.9,1002652,7.4,3932,5.1,-249,-41.8,11,1.6,538,1.5
"16081","5","10","71","0","2016","A","",460,2579,83296034,58122916,768550,621,32294,"",0.96,1.00,0.98,1.02,1.01,0.98,0.98,"",10,2.2,47,1.9,4362719,5.5,2651468,4.8,-25493,-3.2,22,3.7,1122,3.6
"16083","0","10","70","0","2016","A","",2854,37425,1247982784,746697477,8875829,641,33346,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",130,4.8,983,2.7,65113028,5.5,46667561,6.7,-127810,-1.4,17,2.7,887,2.7
"16083","1","10","71","0","2016","A","",22,374,22995250,0,0,1182,61471,"",1.24,0.51,0.64,0.00,0.00,1.26,1.26,"",0,0.0,13,3.6,808427,3.6,0,0.0,0,0.0,0,0.0,-3,0.0
"16083","2","10","71","0","2016","A","",21,427,11559051,0,0,520,27055,"",1.03,0.35,0.27,0.00,0.00,0.76,0.76,"",0,0.0,10,2.4,321271,2.9,0,0.0,0,0.0,2,0.4,122,0.5
"16083","3","10","71","0","2016","A","",65,4017,121521900,2527662,14758,582,30249,"",1.31,1.09,1.09,0.25,0.29,1.00,1.00,"",1,1.6,235,6.2,6180969,5.4,200485,8.6,-3715,-20.1,-5,-0.9,-250,-0.8
"16083","5","10","71","0","2016","A","",2746,32606,1091906583,744169815,8861071,644,33488,"",0.99,1.03,1.03,1.02,1.00,1.01,1.01,"",129,4.9,724,2.3,57802361,5.6,46467076,6.7,-124095,-1.4,20,3.2,1053,3.2
"16085","0","10","70","0","2016","A","",613,4313,151543665,70767628,1096839,676,35136,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",21,3.5,175,4.2,9625047,6.8,7129912,11.2,38656,3.7,16,2.4,842,2.5
"16085","1","10","71","0","2016","A","",10,248,15992584,0,0,1242,64573,"",2.63,2.92,3.67,0.00,0.00,1.26,1.26,"",-1,-9.1,7,2.9,482396,3.1,0,0.0,0,0.0,3,0.2,126,0.2
"16085","2","10","71","0","2016","A","",9,85,3616303,0,0,822,42754,"",2.06,0.61,0.69,0.00,0.00,1.14,1.14,"",0,0.0,0,0.0,-26649,-0.7,0,0.0,0,0.0,-3,-0.4,-146,-0.3
"16085","3","10","71","0","2016","A","",23,628,22045305,347491,6085,675,35085,"",2.15,1.48,1.63,0.36,0.98,1.10,1.11,"",-1,-4.2,-4,-0.6,575432,2.7,70628,25.5,478,8.5,22,3.4,1127,3.3
"16085","5","10","71","0","2016","A","",571,3352,109889473,70420137,1090754,630,32779,"",0.96,0.91,0.86,1.02,1.00,0.93,0.93,"",23,4.2,172,5.4,8593868,8.5,7059284,11.1,38178,3.6,18,2.9,929,2.9
"16087","0","10","70","0","2016","A","",290,2764,82858848,47660937,668685,577,29981,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-8,-2.7,8,0.3,2206724,2.7,1731538,3.8,-19696,-2.9,14,2.5,719,2.5
"16087","1","10","71","0","2016","A","",6,50,2456128,0,0,938,48797,"",3.33,0.92,1.03,0.00,0.00,1.11,1.11,"",0,0.0,0,0.0,-116380,-4.5,0,0.0,0,0.0,-51,-5.2,-2653,-5.2
"16087","2","10","71","0","2016","A","",7,13,629363,0,0,908,47202,"",3.39,0.15,0.22,0.00,0.00,1.48,1.48,"",0,0.0,-1,-7.1,-3265,-0.5,0,0.0,0,0.0,39,4.5,2014,4.5
"16087","3","10","71","0","2016","A","",24,673,19896971,241913,1893,568,29554,"",4.75,2.47,2.69,0.37,0.50,1.09,1.09,"",0,0.0,-5,-0.7,46333,0.2,-14421,-5.6,-170,-8.2,5,0.9,272,0.9
"16087","5","10","71","0","2016","A","",253,2027,59876386,47419024,666792,568,29542,"",0.90,0.86,0.85,1.01,1.00,0.99,0.99,"",-8,-3.1,13,0.6,2280036,4.0,1745959,3.8,-19526,-2.8,18,3.3,948,3.3
"16999","0","10","70","0","2016","A","",5784,9608,640606869,330885537,4409664,1282,66675,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",853,17.3,912,10.5,79167709,14.1,13710767,4.3,-151402,-3.3,40,3.2,2111,3.3
"16999","1","10","71","0","2016","A","",31,125,8811218,0,0,1360,70725,"",0.86,0.66,0.48,0.00,0.00,0.73,0.73,"",3,10.7,23,22.5,2036338,30.1,0,0.0,0,0.0,78,6.1,4087,6.1
"16999","2","10","71","0","2016","A","N",3,0,0,0,0,0,0,"N",0.07,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0
"16999","3","10","71","0","2016","A","N",4,0,0,0,0,0,0,"N",0.04,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"16999","5","10","71","0","2016","A","",5746,9415,631143620,330885537,4409664,1289,67033,"",1.02,1.15,1.16,1.02,1.01,1.01,1.01,"",851,17.4,891,10.5,77136912,13.9,13740917,4.3,-150924,-3.3,39,3.1,2036,3.1
"17000","0","10","50","0","2016","A","",396865,5895633,332791377619,65981129278,2030060022,1086,56447,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-6340,-1.6,47182,0.8,5341946487,1.6,628744599,1.0,-197089237,-8.8,9,0.8,458,0.8
"17000","1","10","51","0","2016","A","",2196,80158,6020606047,0,0,1444,75109,"",0.89,0.69,0.63,0.00,0.00,0.91,0.91,"",-22,-1.0,280,0.4,-9115999,-0.2,0,0.0,0,0.0,-8,-0.6,-377,-0.5
"17000","2","10","51","0","2016","A","",136,112986,7526599134,50820,280,1281,66615,"",0.05,0.59,0.66,0.00,0.00,1.11,1.11,"",-31,-18.6,-3587,-3.1,-256418697,-3.3,11940,30.7,-1179,-80.8,-3,-0.2,-150,-0.2
"17000","3","10","51","0","2016","A","",6858,590313,28728270351,859751528,15428884,936,48666,"",0.99,1.01,0.97,0.95,1.34,0.95,0.95,"",-21,-0.3,-888,-0.2,55251745,0.2,-27823326,-3.1,-2151882,-12.2,3,0.3,166,0.3
"17000","5","10","51","0","2016","A","",387675,5112176,290515902087,65121326930,2014630858,1093,56828,"",1.01,1.02,1.03,1.01,1.00,1.01,1.01,"",-6266,-1.6,51378,1.0,5552229438,1.9,656555985,1.0,-194936176,-8.8,10,0.9,520,0.9
"17000","8","10","96","0","2016","A","",9190,783457,42275475532,859802348,15429164,1038,53960,"",0.75,0.88,0.83,0.66,1.18,0.94,0.95,"",-74,-0.8,-4195,-0.5,-210282951,-0.5,-27811386,-3.1,-2153061,-12.2,1,0.1,20,0.0
"17001","0","10","70","0","2016","A","",1812,32322,1280316309,324915693,7342135,762,39612,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-56,-3.0,-247,-0.8,-14361630,-1.1,-7452939,-2.2,-838104,-10.2,-2,-0.3,-140,-0.4
"17001","1","10","71","0","2016","A","",26,233,13085542,0,0,1078,56061,"",2.31,0.37,0.36,0.00,0.00,0.97,0.97,"",-2,-7.1,0,0.0,-100011,-0.8,0,0.0,0,0.0,-13,-1.2,-651,-1.1
"17001","2","10","71","0","2016","A","N",1,0,0,0,0,0,0,"N",0.08,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"17001","3","10","71","0","2016","A","N",62,0,0,0,0,0,0,"N",1.96,0,0,0,0,0,0,"N",-1,-1.6,0,0,0,0,0,0,0,0,0,0,0,0
"17001","5","10","71","0","2016","A","",1723,28446,1133262812,316069095,7147962,766,39839,"",0.98,1.04,1.04,0.99,0.98,1.01,1.01,"",-52,-2.9,-210,-0.7,-13376971,-1.2,-7176917,-2.2,-829024,-10.4,-3,-0.4,-175,-0.4
"17003","0","10","70","0","2016","A","",109,1177,42305457,13844962,332018,691,35949,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-5,-4.4,-79,-6.3,-2060440,-4.6,-751852,-5.2,-84018,-20.2,12,1.8,628,1.8
"17003","1","10","71","0","2016","A","",7,24,1115837,0,0,897,46655,"",10.33,1.04,0.92,0.00,0.00,0.89,0.89,"",-1,-12.5,2,9.1,-4527,-0.4,0,0.0,0,0.0,-94,-9.5,-4856,-9.4
"17003","3","10","71","0","2016","A","",14,250,8209807,2015020,55864,632,32861,"",7.37,2.15,2.18,10.62,29.58,1.01,1.01,"",0,0.0,-5,-2.0,-181909,-2.2,-59905,-2.9,-3487,-5.9,-1,-0.2,-58,-0.2
"17003","5","10","71","0","2016","A","",88,903,32979813,11829942,276154,702,36519,"",0.83,0.90,0.92,0.87,0.84,1.02,1.02,"",-5,-5.4,-76,-7.8,-1874004,-5.4,-691947,-5.5,-80531,-22.6,18,2.6,933,2.6
"17005","0","10","70","0","2016","A","",314,4673,183397097,38365303,983509,755,39248,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-10,-3.1,32,0.7,2244849,1.2,992865,2.7,-27011,-2.7,4,0.5,217,0.6
"17005","1","10","71","0","2016","A","",10,329,21979003,0,0,1284,66789,"",5.13,3.58,4.16,0.00,0.00,1.16,1.16,"",0,0.0,-4,-1.2,204910,0.9,0,0.0,0,0.0,26,2.1,1385,2.1
"17005","3","10","71","0","2016","A","",23,662,19866816,1469722,19429,577,30007,"",4.20,1.44,1.21,2.79,3.47,0.85,0.85,"",0,0.0,-2,-0.3,-294367,-1.5,-855897,-36.8,-12369,-38.9,-7,-1.2,-352,-1.2
"17005","5","10","71","0","2016","A","",281,3682,141551278,36895581,964080,739,38448,"",0.92,0.93,0.91,0.98,0.99,0.98,0.98,"",-10,-3.4,38,1.0,2334306,1.7,1848762,5.3,-14642,-1.5,4,0.5,246,0.6
"17007","0","10","70","0","2016","A","",910,17247,770804242,205648872,6822903,859,44693,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-20,-2.2,30,0.2,-19009772,-2.4,-2625619,-1.3,-1851789,-21.3,-23,-2.6,-1181,-2.6
"17007","1","10","71","0","2016","A","",7,65,3359650,0,0,997,51820,"",1.24,0.19,0.15,0.00,0.00,0.79,0.79,"",-1,-12.5,-1,-1.5,-189756,-5.3,0,0.0,0,0.0,-39,-3.8,-2027,-3.8
"17007","3","10","71","0","2016","A","",34,1993,79617103,4328268,59359,768,39958,"",2.14,1.17,1.16,1.54,1.53,0.99,0.99,"",0,0.0,35,1.8,1831027,2.4,-969116,-18.3,-59383,-50.0,4,0.5,232,0.6
"17007","5","10","71","0","2016","A","",869,15189,687827489,201320604,6763544,871,45284,"",0.99,1.04,1.05,1.00,1.00,1.02,1.02,"",-20,-2.2,-4,0.0,-20651043,-2.9,-1656503,-0.8,-1792406,-20.9,-26,-2.9,-1348,-2.9
"17009","0","10","70","0","2016","A","",136,4040,182041809,45910932,861197,866,45056,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-11,-7.5,107,2.7,3717458,2.1,981718,2.2,-49362,-5.4,-6,-0.7,-290,-0.6
"17009","1","10","71","0","2016","A","",7,45,2351685,0,0,1011,52552,"",8.28,0.57,0.45,0.00,0.00,0.80,0.80,"",0,0.0,2,4.7,68742,3.0,0,0.0,0,0.0,-14,-1.4,-746,-1.4
"17009","2","10","71","0","2016","A","N",1,0,0,0,0,0,0,"N",1.03,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"17009","3","10","71","0","2016","A","N",15,0,0,0,0,0,0,"N",6.33,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"17009","5","10","71","0","2016","A","",113,3364,148787359,45070608,856615,851,44235,"",0.86,0.98,0.96,1.00,1.00,0.98,0.98,"",-11,-8.9,87,2.7,4497923,3.1,1046132,2.4,-45455,-5.0,4,0.5,203,0.5
"17011","0","10","70","0","2016","A","",844,11651,450885746,130265823,3856761,744,38701,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-38,-4.3,258,2.3,15426702,3.5,4401395,3.5,139197,3.7,9,1.2,479,1.3
"17011","1","10","71","0","2016","A","",28,111,6976098,0,0,1213,63085,"",5.34,0.48,0.54,0.00,0.00,1.12,1.12,"",0,0.0,-5,-4.3,290164,4.3,0,0.0,0,0.0,105,9.5,5489,9.5
"17011","3","10","71","0","2016","A","",88,2004,69297433,5756805,67672,665,34578,"",5.98,1.74,1.72,3.22,3.08,0.99,0.99,"",-1,-1.1,-21,-1.0,920227,1.3,-12826,-0.2,-7012,-9.4,16,2.5,813,2.4
"17011","5","10","71","0","2016","A","",728,9536,374612215,124509018,3789089,755,39285,"",0.89,0.96,0.98,0.98,0.99,1.02,1.02,"",-37,-4.8,284,3.1,14216311,3.9,4414221,3.7,146209,4.0,6,0.8,330,0.8
"17013","0","10","70","0","2016","A","",106,771,19592179,6951506,162625,489,25414,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-7,-6.2,8,1.0,680949,3.6,-20651,-0.3,-29557,-15.4,12,2.5,623,2.5
"17013","1","10","71","0","2016","A","",9,20,1098411,0,0,1047,54467,"",13.66,1.32,1.95,0.00,0.00,1.46,1.47,"",0,0.0,0,0.0,50960,4.9,0,0.0,0,0.0,36,3.6,1875,3.6
"17013","3","10","71","0","2016","A","",11,203,5459695,751003,9861,517,26906,"",5.95,2.67,3.13,7.88,10.66,1.17,1.17,"",0,0.0,-4,-1.9,-72047,-1.3,-49504,-6.2,-1915,-16.3,3,0.6,193,0.7
"17013","5","10","71","0","2016","A","",86,548,13034073,6200503,152764,458,23792,"",0.84,0.84,0.78,0.91,0.95,0.94,0.94,"",-7,-7.5,12,2.2,702036,5.7,28853,0.5,-27642,-15.3,15,3.4,777,3.4
"17015","0","10","70","0","2016","A","",446,3955,129004638,40026149,890060,627,32621,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-20,-4.3,-209,-5.0,-6384134,-4.7,-1898489,-4.5,-351988,-28.3,2,0.3,106,0.3
"17015","1","10","71","0","2016","A","",14,65,3400209,0,0,1007,52378,"",5.05,0.83,0.92,0.00,0.00,1.10,1.10,"",0,0.0,-1,-1.5,17559,0.5,0,0.0,0,0.0,20,2.0,1061,2.1
"17015","3","10","71","0","2016","A","",43,696,20345401,1335299,27738,562,29242,"",5.53,1.78,1.77,2.43,5.48,0.99,0.99,"",0,0.0,1,0.1,136322,0.7,38239,2.9,5735,26.1,3,0.5,175,0.6
"17015","5","10","71","0","2016","A","",390,3194,105259028,38690850,862322,634,32955,"",0.90,0.95,0.96,0.99,0.98,1.01,1.01,"",-19,-4.6,-209,-6.1,-6538015,-5.8,-1936728,-4.8,-357723,-29.3,2,0.3,100,0.3
"17017","0","10","70","0","2016","A","",299,5447,188137468,70303410,2289112,664,34538,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-15,-4.8,-375,-6.4,-7832120,-4.0,-16680478,-19.2,-296025,-11.5,17,2.6,879,2.6
"17017","1","10","71","0","2016","A","",9,54,2859130,0,0,1025,53276,"",4.84,0.50,0.53,0.00,0.00,1.06,1.06,"",-1,-10.0,0,0.0,-162981,-5.4,0,0.0,0,0.0,-51,-4.7,-2689,-4.8
"17017","3","10","71","0","2016","A","",27,737,20768053,7486431,141370,542,28195,"",5.18,1.37,1.24,7.77,10.86,0.90,0.90,"",-1,-3.6,-9,-1.2,-112483,-0.5,-191325,-2.5,2064,1.5,4,0.7,199,0.7
"17017","5","10","71","0","2016","A","",263,4657,164510285,62816979,2147742,679,35325,"",0.91,1.01,1.03,0.91,0.94,1.02,1.02,"",-14,-5.1,-365,-7.3,-7556656,-4.4,-16489153,-20.8,-298089,-12.2,20,3.0,1065,3.1
"17019","0","10","70","0","2016","A","",4280,89623,4140749081,742893910,20411073,888,46202,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-80,-1.8,-18,0.0,105718425,2.6,-1669873,-0.2,-2491608,-10.9,22,2.5,1189,2.6
"17019","1","10","71","0","2016","A","",48,1253,87986925,0,0,1350,70221,"",1.80,0.71,0.74,0.00,0.00,1.04,1.04,"",-1,-2.0,-19,-1.5,-3459716,-3.8,0,0.0,0,0.0,-33,-2.4,-1671,-2.3
"17019","2","10","71","0","2016","A","N",2,0,0,0,0,0,0,"N",0.07,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"17019","3","10","71","0","2016","A","N",127,0,0,0,0,0,0,"N",1.70,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"17019","5","10","71","0","2016","A","",4103,64494,2735856243,708188165,19748025,816,42420,"",0.99,0.85,0.78,0.97,0.97,0.92,0.92,"",-78,-1.9,448,0.7,118649980,4.5,-235698,0.0,-2347181,-10.6,30,3.8,1556,3.8
"17021","0","10","70","0","2016","A","",761,10389,370294798,94806042,3305163,685,35642,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-36,-4.5,-127,-1.2,-9859007,-2.6,-592664,-0.6,-352388,-9.6,-10,-1.4,-508,-1.4
"17021","1","10","71","0","2016","A","",14,74,3421543,0,0,893,46446,"",2.96,0.36,0.32,0.00,0.00,0.89,0.89,"",0,0.0,1,1.4,-91789,-2.6,0,0.0,0,0.0,-36,-3.9,-1847,-3.8
"17021","2","10","71","0","2016","A","N",1,0,0,0,0,0,0,"N",0.18,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"17021","3","10","71","0","2016","A","N",56,0,0,0,0,0,0,"N",4.22,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"17021","5","10","71","0","2016","A","",690,8512,299054984,91520240,3253126,676,35135,"",0.94,0.96,0.95,0.98,0.99,0.99,0.99,"",-36,-5.0,-113,-1.3,-9515665,-3.1,-510201,-0.6,-343112,-9.5,-12,-1.7,-642,-1.8
"17023","0","10","70","0","2016","A","",336,4764,164132682,52652956,1414940,663,34452,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-24,-6.7,-9,-0.2,2349227,1.5,-1492232,-2.8,-162288,-10.3,11,1.7,556,1.6
"17023","1","10","71","0","2016","A","",9,52,2312494,0,0,850,44188,"",4.31,0.55,0.49,0.00,0.00,0.88,0.88,"",0,0.0,1,2.0,-22545,-1.0,0,0.0,0,0.0,-26,-3.0,-1374,-3.0
"17023","3","10","71","0","2016","A","",29,769,22102563,1921385,25355,553,28736,"",4.95,1.64,1.51,2.66,3.15,0.92,0.92,"",0,0.0,-14,-1.8,-1028536,-4.4,-1896238,-49.7,-47114,-65.0,-15,-2.6,-793,-2.7
"17023","5","10","71","0","2016","A","",298,3943,139717625,50731571,1389585,682,35438,"",0.92,0.97,1.00,0.98,0.99,1.03,1.03,"",-24,-7.5,5,0.1,3400308,2.5,404006,0.8,-115174,-7.7,16,2.4,826,2.4
"17025","0","10","70","0","2016","A","",398,5248,185757022,63183468,1795213,681,35399,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-9,-2.2,13,0.2,5355219,3.0,306350,0.5,-120984,-6.3,18,2.7,938,2.7
"17025","1","10","71","0","2016","A","",9,44,1875619,0,0,823,42790,"",3.64,0.43,0.35,0.00,0.00,0.83,0.83,"",0,0.0,1,2.3,-14738,-0.8,0,0.0,0,0.0,-16,-1.9,-834,-1.9
"17025","3","10","71","0","2016","A","",27,879,33768324,6245440,128822,739,38439,"",3.89,1.70,2.04,7.21,12.62,1.20,1.20,"",0,0.0,8,0.9,1229917,3.8,123695,2.0,18430,16.7,21,2.9,1089,2.9
"17025","5","10","71","0","2016","A","",362,4325,150113079,56938028,1666391,667,34706,"",0.94,0.97,0.95,0.92,0.93,0.98,0.98,"",-9,-2.4,4,0.1,4140040,2.8,182655,0.3,-139414,-7.7,17,2.6,920,2.7
"17027","0","10","70","0","2016","A","",888,12151,425911031,116748807,3047768,674,35051,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-28,-3.1,-182,-1.5,-9228816,-2.1,-3106307,-2.6,-666548,-17.9,-5,-0.7,-232,-0.7
"17027","1","10","71","0","2016","A","",17,100,4988299,0,0,962,50050,"",3.08,0.42,0.41,0.00,0.00,0.98,0.98,"",-1,-5.6,1,1.0,-117576,-2.3,0,0.0,0,0.0,-31,-3.1,-1611,-3.1
"17027","2","10","71","0","2016","A","N",2,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"17027","3","10","71","0","2016","A","N",51,0,0,0,0,0,0,"N",3.30,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"17027","5","10","71","0","2016","A","",818,9483,310175837,112892547,3005511,629,32709,"",0.95,0.92,0.86,0.99,0.99,0.94,0.94,"",-27,-3.2,-42,-0.4,-2155384,-0.7,-3242414,-2.8,-663786,-18.1,-2,-0.3,-82,-0.3
"17029","0","10","70","0","2016","A","",1185,23806,885815346,232552551,6688211,716,37209,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-15,-1.2,437,1.9,-3988962,-0.4,2225209,1.0,-859400,-11.4,-16,-2.2,-867,-2.3
"17029","1","10","71","0","2016","A","",13,144,7648525,0,0,1022,53146,"",1.77,0.31,0.30,0.00,0.00,0.98,0.98,"",0,0.0,5,3.6,-131752,-1.7,0,0.0,0,0.0,-58,-5.4,-2996,-5.3
"17029","2","10","71","0","2016","A","N",1,0,0,0,0,0,0,"N",0.12,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"17029","3","10","71","0","2016","A","N",37,0,0,0,0,0,0,"N",1.79,0,0,0,0,0,0,"N",1,2.8,0,0,0,0,0,0,0,0,0,0,0,0
"17029","5","10","71","0","2016","A","",1134,19713,699296490,225267181,6599881,682,35475,"",0.99,0.97,0.93,0.99,0.99,0.95,0.96,"",-16,-1.4,701,3.7,12798865,1.9,5827818,2.7,-799328,-10.8,-12,-1.7,-634,-1.8
"17031","0","10","70","0","2016","A","",150031,2561922,160588008930,29155996726,889639840,1205,62683,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2763,-1.8,30856,1.2,3876335349,2.5,343053412,1.2,-81999183,-8.4,14,1.2,768,1.2
"17031","1","10","71","0","2016","A","",288,38102,3104951990,0,0,1567,81491,"",0.31,0.76,0.67,0.00,0.00,0.89,0.89,"",-4,-1.4,340,0.9,15234934,0.5,0,0.0,0,0.0,-6,-0.4,-330,-0.4
"17031","2","10","71","0","2016","A","",12,20047,1419260471,0,0,1361,70798,"",0.01,0.24,0.26,0.00,0.00,1.06,1.06,"",-12,-50.0,-478,-2.3,-19808803,-1.4,0,0.0,0,0.0,13,1.0,685,1.0
"17031","3","10","71","0","2016","A","",1003,235708,13462084856,124339148,2897574,1098,57114,"",0.38,0.93,0.94,0.31,0.57,1.01,1.01,"",2,0.2,201,0.1,-112349925,-0.8,-2178155,-1.7,-640101,-18.1,-10,-0.9,-525,-0.9
"17031","5","10","71","0","2016","A","",148729,2268067,142601711613,29031657578,886742266,1209,62874,"",1.02,1.04,1.05,1.02,1.00,1.01,1.01,"",-2749,-1.8,30795,1.4,3993259143,2.9,345231567,1.2,-81359082,-8.4,18,1.5,920,1.5
"17033","0","10","70","0","2016","A","",443,7146,341980902,90295387,2963028,920,47855,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-21,-4.5,-606,-7.8,-9513190,-2.7,-3622325,-3.9,-306566,-9.4,48,5.5,2515,5.5
"17033","1","10","71","0","2016","A","",10,55,2229285,0,0,776,40349,"",3.63,0.39,0.23,0.00,0.00,0.58,0.58,"",0,0.0,-1,-1.8,-90758,-3.9,0,0.0,0,0.0,-24,-3.0,-1266,-3.0
"17033","2","10","71","0","2016","A","N",1,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"17033","3","10","71","0","2016","A","N",38,0,0,0,0,0,0,"N",4.92,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"17033","5","10","71","0","2016","A","",394,5536,274886668,79830448,2863216,955,49657,"",0.92,0.91,0.95,0.90,0.97,1.04,1.04,"",-21,-5.1,-615,-10.0,-12370250,-4.3,-3642161,-4.4,-282005,-9.0,57,6.3,2955,6.3
"17035","0","10","70","0","2016","A","",214,2574,82325930,28189338,713359,615,31978,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-8,-3.6,-25,-1.0,-3985877,-4.6,-350294,-1.2,-84692,-10.6,-24,-3.8,-1238,-3.7
"17035","1","10","71","0","2016","A","",8,30,1230244,0,0,797,41469,"",6.02,0.59,0.52,0.00,0.00,0.89,0.89,"",0,0.0,0,0.0,-36313,-2.9,0,0.0,0,0.0,-15,-1.8,-750,-1.8
"17035","3","10","71","0","2016","A","",22,391,12838010,2020668,26659,631,32827,"",5.90,1.54,1.75,5.23,6.57,1.14,1.14,"",0,0.0,-22,-5.3,-395139,-3.0,-284592,-12.3,-10801,-28.8,15,2.4,811,2.5
